Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
A1 SH,CROSS H CATTLE,2595.5,59.459,-0.022733788,2.9,20.25,2.514,1,0.382,1
A1 SH,CROSS H CATTLE,2596,59.586,-0.025949097,3.1,20.45,2.508,1,0.368,1
A1 SH,CROSS H CATTLE,2596.5,58.077,-0.025949097,3.3,20.65,2.516,1,0.355,1
A1 SH,CROSS H CATTLE,2597,59.244,-0.019088062,3.4,20.5,2.581,1,0.342,1
A1 SH,CROSS H CATTLE,2597.5,60.552,-0.002613616,3.3,20.45,2.589,1,0.329,1
A1 SH,CROSS H CATTLE,2598,63.458,0.02201574,3.6,20.2,2.629,1,0.316,2
A1 SH,CROSS H CATTLE,2598.5,66.977,0.055378331,4.2,20.1,2.694,1,0.303,2
A1 SH,CROSS H CATTLE,2599,74.958,0.095518042,4.3,19.55,2.702,1,0.289,2
A1 SH,CROSS H CATTLE,2599.5,80.42,0.13893394,3.8,18.3,2.694,1,0.276,2
A1 SH,CROSS H CATTLE,2600,86.667,0.181843588,4.9,17.05,2.726,1,0.263,2
A1 SH,CROSS H CATTLE,2600.5,92.343,0.222196046,6,16.7,2.769,1,0.25,1
A1 SH,CROSS H CATTLE,2601,79.336,0.283074975,7.4,17.9,2.844,1,0.224,1
A1 SH,CROSS H CATTLE,2601.5,70.243,0.292034436,7,17.2,2.892,1,0.211,1
A1 SH,CROSS H CATTLE,2602,63.513,0.287353773,7.1,15.75,2.882,1,0.197,1
A1 SH,CROSS H CATTLE,2602.5,65.541,0.273464273,6.3,15.35,2.892,1,0.184,1
A1 SH,CROSS H CATTLE,2603,66.595,0.259593879,5.6,15.4,2.912,1,0.171,1
A1 SH,CROSS H CATTLE,2603.5,71.108,0.249931757,5.2,15.9,2.835,1,0.158,1
A1 SH,CROSS H CATTLE,2604,75.609,0.247482261,5.1,16.25,2.781,1,0.145,2
A1 SH,CROSS H CATTLE,2604.5,81.872,0.255272505,5.1,16.15,2.777,1,0.132,2
A1 SH,CROSS H CATTLE,2605,90.061,0.273464273,6.4,16.2,2.817,1,0.118,3
A1 SH,CROSS H CATTLE,2605.5,95.985,0.300812794,6,18.3,2.74,1,0.105,2
A1 SH,CROSS H CATTLE,2606,97.149,0.33405144,2.8,23.5,2.635,1,0.092,2
A1 SH,CROSS H CATTLE,2606.5,95.986,0.370698093,5,25.9,2.662,1,0.079,2
A1 SH,CROSS H CATTLE,2607,88.553,0.407560849,3.4,24.8,2.735,1,0.066,2
A1 SH,CROSS H CATTLE,2607.5,86.023,0.471291711,7,15.6,2.956,1,0.039,2
A1 SH,CROSS H CATTLE,2608,88.06,0.503245771,9.7,13.25,3.158,1,0.026,2
A1 SH,CROSS H CATTLE,2608.5,85.898,0.540454614,5.1,16.05,3.099,1,0.013,8
A1 LM,CROSS H CATTLE,2609,79.427,0.581038949,2.3,19.75,3.154,2,1,8
A1 LM,CROSS H CATTLE,2609.5,64.6,0.620552445,2.9,20.95,3.277,2,0.977,8
A1 LM,CROSS H CATTLE,2610,58.806,0.655138435,1,18.8,3.564,2,0.955,8
A1 LM,CROSS H CATTLE,2610.5,49.85,0.688330818,0.8,13.3,3.996,2,0.932,8
A1 LM,CROSS H CATTLE,2611,49.848,0.719911064,1.6,10.2,4.547,2,0.909,8
A1 LM,CROSS H CATTLE,2611.5,60.414,0.751894688,2.9,8.75,4.857,2,0.886,8
A1 LM,CROSS H CATTLE,2612,73.647,0.787956123,2.4,9.1,4.925,2,0.864,8
A1 LM,CROSS H CATTLE,2612.5,87.878,0.824646415,2.3,9.25,4.86,2,0.841,4
A1 LM,CROSS H CATTLE,2613,92.819,0.855761372,3.5,8.75,4.534,2,0.818,4
A1 LM,CROSS H CATTLE,2613.5,94.398,0.87875152,5.1,8.65,4.305,2,0.795,4
A1 LM,CROSS H CATTLE,2614,95.024,0.891983231,8.7,8.85,4.131,2,0.773,4
A1 LM,CROSS H CATTLE,2614.5,86.084,0.892428547,11.6,8.8,3.967,2,0.75,4
A1 LM,CROSS H CATTLE,2615,89.32,0.885021795,11.8,8.7,3.839,2,0.727,4
A1 LM,CROSS H CATTLE,2615.5,95.088,0.877025616,10.7,8.85,3.898,2,0.705,6
A1 LM,CROSS H CATTLE,2616,102.887,0.875813389,10.5,8.75,3.973,2,0.682,6
A1 LM,CROSS H CATTLE,2616.5,96.204,0.884398826,8,10,3.683,2,0.659,4
A1 LM,CROSS H CATTLE,2617,84.082,0.904553263,-0.4,13.8,3.45,2,0.636,6
A1 LM,CROSS H CATTLE,2617.5,72.325,0.924434364,-0.9,14.85,3.427,2,0.614,6
A1 LM,CROSS H CATTLE,2618,53.939,0.940516485,-3,13.9,3.358,2,0.591,8
A1 LM,CROSS H CATTLE,2618.5,44.042,0.960851154,-4.4,10.6,3.343,2,0.568,8
A1 LM,CROSS H CATTLE,2619,47.244,0.99237676,-2.7,7.55,3.528,2,0.545,8
A1 LM,CROSS H CATTLE,2619.5,54.919,1.033463966,-1.1,6.75,3.841,2,0.523,6
A1 LM,CROSS H CATTLE,2620,66.397,1.081995025,-0.6,6.5,3.985,2,0.5,6
A1 LM,CROSS H CATTLE,2620.5,77.704,1.120705516,-0.3,6.55,4.171,2,0.477,6
A1 LM,CROSS H CATTLE,2621,84.144,1.14245204,0.8,6.3,4.313,2,0.455,6
A1 LM,CROSS H CATTLE,2621.5,82.835,1.147026715,2.1,6.05,4.365,2,0.432,6
A1 LM,CROSS H CATTLE,2622,77.283,1.141575183,3.3,6.25,4.362,2,0.409,5
A1 LM,CROSS H CATTLE,2622.5,74.363,1.132483825,5.5,6.65,4.305,2,0.386,5
A1 LM,CROSS H CATTLE,2623,75.024,1.126423654,7.8,7.1,4.188,2,0.364,5
A1 LM,CROSS H CATTLE,2623.5,77.016,1.12083706,8.3,7.25,4.147,2,0.341,5
A1 LM,CROSS H CATTLE,2624,79.224,1.111967837,6.7,6.65,4.128,2,0.318,5
A1 LM,CROSS H CATTLE,2624.5,77.067,1.09961159,4.6,6.2,4.203,2,0.295,6
A1 LM,CROSS H CATTLE,2625,71.623,1.086644521,3.3,5.95,4.296,2,0.273,8
A1 LM,CROSS H CATTLE,2625.5,63.68,1.07773118,2.2,6.3,4.436,2,0.25,8
A1 LM,CROSS H CATTLE,2626,66.183,1.073498399,1.9,6.85,4.525,2,0.227,8
A1 LM,CROSS H CATTLE,2626.5,68.669,1.074560468,1.7,7.05,4.633,2,0.205,8
A1 LM,CROSS H CATTLE,2627,76.803,1.08546897,1.9,6.65,4.612,2,0.182,6
A1 LM,CROSS H CATTLE,2627.5,81.088,1.107345665,1.9,6.25,4.6,2,0.159,6
A1 LM,CROSS H CATTLE,2628,85.869,1.13219563,2.3,5.75,4.549,2,0.136,5
A1 LM,CROSS H CATTLE,2628.5,81.391,1.146314122,3.6,5.3,4.442,2,0.114,6
A1 LM,CROSS H CATTLE,2629,75.871,1.115244285,4.2,5.3,4.256,2,0.091,6
A1 LM,CROSS H CATTLE,2629.5,69.179,1.02341709,3.4,6,4.001,2,0.068,6
A1 LM,CROSS H CATTLE,2630,73.616,0.888740961,2.9,7.05,3.812,2,0.045,6
A1 LM,CROSS H CATTLE,2630.5,73.916,0.770189023,2.4,8.9,3.542,2,0.023,6
B1 SH,CROSS H CATTLE,2631,87.408,0.678700435,-1.8,14.4,3.101,1,1,3
B1 SH,CROSS H CATTLE,2632.5,122.568,0.578753784,-16.4,71.7,0.99,1,0.955,3
B1 SH,CROSS H CATTLE,2633,120.345,0.568319085,2,84.4,0.833,1,0.939,2
B1 SH,CROSS H CATTLE,2633.5,109.836,0.56205483,1.5,81.65,0.852,1,0.924,2
B1 SH,CROSS H CATTLE,2634,94.623,0.566437492,-10.3,65.85,1.234,1,0.909,2
B1 SH,CROSS H CATTLE,2634.5,85.419,0.593396842,-14.5,50.85,1.787,1,0.894,2
B1 SH,CROSS H CATTLE,2635,79.451,0.649042634,-13.6,39.4,2.36,1,0.879,2
B1 SH,CROSS H CATTLE,2635.5,73.811,0.728678367,-11,31.6,2.806,1,0.864,2
B1 SH,CROSS H CATTLE,2636,69.518,0.812646016,-5.5,23.85,3.236,1,0.848,2
B1 SH,CROSS H CATTLE,2636.5,62.166,0.879497287,-1.7,17.85,3.542,1,0.833,2
B1 SH,CROSS H CATTLE,2637,59.183,0.90982337,2.2,13.5,3.762,1,0.818,2
B1 SH,CROSS H CATTLE,2637.5,61.178,0.899163641,3.9,10.35,3.803,1,0.803,2
B1 SH,CROSS H CATTLE,2638,63.124,0.870637963,6.5,8.15,3.8,1,0.788,2
B1 SH,CROSS H CATTLE,2638.5,68.801,0.837272703,9.7,7.45,3.776,1,0.773,2
B1 SH,CROSS H CATTLE,2639,74.956,0.806451323,8.2,11,3.689,1,0.758,2
B1 SH,CROSS H CATTLE,2639.5,73.741,0.779307828,11,13,3.693,1,0.742,2
B1 SH,CROSS H CATTLE,2640,70.887,0.757851344,7.2,15.9,3.59,1,0.727,2
B1 SH,CROSS H CATTLE,2640.5,66.106,0.738859802,6.9,16.25,3.598,1,0.712,2
B1 SH,CROSS H CATTLE,2641,61.301,0.720655357,6.1,15.55,3.544,1,0.697,2
B1 SH,CROSS H CATTLE,2641.5,62.447,0.70612011,7.1,12.65,3.731,1,0.682,2
B1 SH,CROSS H CATTLE,2642,66.43,0.697490887,9,10.4,3.811,1,0.667,2
B1 SH,CROSS H CATTLE,2642.5,66.115,0.696618459,3.6,14,3.675,1,0.652,2
B1 SH,CROSS H CATTLE,2643,69.423,0.698883137,0.5,17.65,3.533,1,0.636,2
B1 SH,CROSS H CATTLE,2643.5,69.913,0.697316542,0.2,17.8,3.564,1,0.621,2
B1 SH,CROSS H CATTLE,2644,69.283,0.692318044,1.3,15.35,3.592,1,0.606,2
B1 SH,CROSS H CATTLE,2644.5,66.611,0.683317262,6,11.7,3.575,1,0.591,3
B1 SH,CROSS H CATTLE,2645,65.698,0.671265433,7.5,10.45,3.552,1,0.576,3
B1 SH,CROSS H CATTLE,2645.5,60.898,0.651181062,6.7,9.05,3.482,1,0.561,1
B1 SH,CROSS H CATTLE,2646,54.422,0.623869268,4.1,8.15,3.375,1,0.545,1
B1 SH,CROSS H CATTLE,2646.5,52.522,0.589502796,2.1,8.05,3.292,1,0.53,1
B1 SH,CROSS H CATTLE,2647,47.697,0.546048866,0.7,8.75,3.231,1,0.515,1
B1 SH,CROSS H CATTLE,2647.5,49.447,0.497067936,1.1,9.05,3.301,1,0.5,1
B1 SH,CROSS H CATTLE,2648,51.292,0.441066407,2.5,8.85,3.356,1,0.485,1
B1 SH,CROSS H CATTLE,2648.5,50.455,0.386498966,3.5,9.15,3.364,1,0.47,1
B1 SH,CROSS H CATTLE,2649,49.664,0.334654767,4.4,10.4,3.311,1,0.455,1
B1 SH,CROSS H CATTLE,2649.5,51.814,0.285782274,5.1,12.05,3.228,1,0.439,1
B1 SH,CROSS H CATTLE,2650,50.33,0.237543738,5.1,13.65,3.093,1,0.424,1
B1 SH,CROSS H CATTLE,2650.5,55.273,0.194514342,5,15,2.925,1,0.409,1
B1 SH,CROSS H CATTLE,2651,57.158,0.15715444,4.5,16.15,2.785,1,0.394,1
B1 SH,CROSS H CATTLE,2651.5,58.471,0.123524981,4.9,17.15,2.723,1,0.379,1
B1 SH,CROSS H CATTLE,2652,60.956,0.09482038,4.8,17.7,2.697,1,0.364,1
B1 SH,CROSS H CATTLE,2652.5,61.142,0.070776463,4.2,18.3,2.653,1,0.348,1
B1 SH,CROSS H CATTLE,2653,65.743,0.050766311,3.2,19,2.651,1,0.333,1
B1 SH,CROSS H CATTLE,2653.5,62.268,0.034227261,3.3,19.15,2.657,1,0.318,1
B1 SH,CROSS H CATTLE,2654,60.073,0.021189299,2.9,19.45,2.67,1,0.303,1
B1 SH,CROSS H CATTLE,2654.5,58.534,0.011147361,2.8,19.8,2.648,1,0.288,1
B1 SH,CROSS H CATTLE,2655,55.719,0.004321374,2.9,19.85,2.676,1,0.273,1
B1 SH,CROSS H CATTLE,2655.5,53.799,0.002166062,2.8,20,2.674,1,0.258,1
B1 SH,CROSS H CATTLE,2656,57.85,0.005180513,2.8,19.9,2.681,1,0.242,1
B1 SH,CROSS H CATTLE,2656.5,59.106,0.01494035,3,19.6,2.74,1,0.227,1
B1 SH,CROSS H CATTLE,2657,61.935,0.034227261,2.7,19.35,2.762,1,0.212,1
B1 SH,CROSS H CATTLE,2657.5,69.304,0.061452479,3,19.3,2.776,1,0.197,1
B1 SH,CROSS H CATTLE,2658,79.289,0.098297536,3.1,18.85,2.777,1,0.182,1
B1 SH,CROSS H CATTLE,2658.5,88.876,0.145817714,4.6,18.9,2.773,1,0.167,1
B1 SH,CROSS H CATTLE,2659,92.783,0.197831693,4.6,21.3,2.59,1,0.152,1
B1 SH,CROSS H CATTLE,2659.5,95.363,0.255031163,-6.2,30.7,2.293,1,0.136,2
B1 SH,CROSS H CATTLE,2660,94.469,0.308350949,-8,33.6,2.28,1,0.121,4
B1 SH,CROSS H CATTLE,2660.5,87.7,0.351022853,-13.3,30.25,2.339,1,0.106,2
B1 SH,CROSS H CATTLE,2661,88.51,0.380573003,-16.9,25.75,2.43,1,0.091,2
B1 SH,CROSS H CATTLE,2661.5,97.562,0.404833717,-5.6,18.5,2.664,1,0.076,2
B1 SH,CROSS H CATTLE,2662,97.562,0.404833717,-5.6,18.5,2.664,1,0.076,2
B1 SH,CROSS H CATTLE,2662.5,106.601,0.424064525,4.7,14.25,3.032,1,0.061,2
B1 SH,CROSS H CATTLE,2663,110.258,0.44684771,8.6,14.4,3.098,1,0.045,2
B1 SH,CROSS H CATTLE,2663.5,112.1,0.473048805,12.1,15.75,3.151,1,0.03,3
B1 SH,CROSS H CATTLE,2664,104.128,0.501333179,12.5,17.35,3.15,1,0.015,4
B1 LM,CROSS H CATTLE,2664.5,84.133,0.529173603,11.7,16.45,3.231,2,1,5
B1 LM,CROSS H CATTLE,2665,68.131,0.564547712,7.5,13.35,3.302,2,0.9,6
B1 LM,CROSS H CATTLE,2665.5,57.115,0.607133204,4.1,9.75,3.384,2,0.8,6
B1 LM,CROSS H CATTLE,2666,46.425,0.671635597,0.6,8.1,3.406,2,0.7,6
B1 LM,CROSS H CATTLE,2666.5,47.71,0.760271661,-0.6,7.3,3.459,2,0.6,6
B1 LM,CROSS H CATTLE,2667,50.855,0.838219222,-1,7,3.494,2,0.5,6
B1 LM,CROSS H CATTLE,2667.5,55.715,0.912434633,-0.9,6.85,3.587,2,0.4,6
B1 LM,CROSS H CATTLE,2668,65.186,0.927626962,-0.5,6.55,3.745,2,0.3,8
B1 LM,CROSS H CATTLE,2668.5,79.03,0.906227263,0.3,5.75,3.903,2,0.2,8
B1 LM,CROSS H CATTLE,2669,90.953,0.879497287,1.5,5.75,3.908,2,0.1,8
B1 LM,CROSS H CATTLE,2669.5,95.638,0.85691006,-6.1,11.95,3.23,1,1,8
B2 SH,CROSS H CATTLE,2671,74.534,0.793301354,-19.5,36.35,2.242,1,0.944,1
B2 SH,CROSS H CATTLE,2672,61.681,0.69609416,-14.7,20.55,2.479,1,0.907,1
B2 SH,CROSS H CATTLE,2672.5,56.95,0.662946614,-1.4,12.2,2.981,1,0.889,1
B2 SH,CROSS H CATTLE,2673,58.099,0.652826303,4.9,9.55,3.099,1,0.87,1
B2 SH,CROSS H CATTLE,2673.5,60.606,0.653501947,5.5,10.35,3.038,1,0.852,1
B2 SH,CROSS H CATTLE,2674,63.963,0.65571455,6,11.5,3.029,1,0.833,1
B2 SH,CROSS H CATTLE,2674.5,67.625,0.656002321,7.3,11.95,3.079,1,0.815,1
B2 SH,CROSS H CATTLE,2675,73.272,0.656385719,8.7,11.45,3.138,1,0.796,1
B2 SH,CROSS H CATTLE,2675.5,76.418,0.661718058,9.4,10.6,3.296,1,0.778,2
B2 SH,CROSS H CATTLE,2676,73.595,0.677150521,10.7,9.75,3.46,1,0.759,2
B2 SH,CROSS H CATTLE,2676.5,71.789,0.70457945,11.9,9.15,3.626,1,0.741,2
B2 SH,CROSS H CATTLE,2677,66.261,0.736316808,11.5,8.95,3.726,1,0.722,2
B2 SH,CROSS H CATTLE,2677.5,66.621,0.76604086,9.5,8.45,3.83,1,0.704,2
B2 SH,CROSS H CATTLE,2678,60.802,0.790636962,8.2,7.7,3.856,1,0.685,2
B2 SH,CROSS H CATTLE,2678.5,58.173,0.807737922,7.7,7.55,3.853,1,0.667,2
B2 SH,CROSS H CATTLE,2679,60.075,0.819938569,8.4,7.8,3.875,1,0.648,2
B2 SH,CROSS H CATTLE,2679.5,64.145,0.831421817,7.6,9.4,3.692,1,0.63,2
B2 SH,CROSS H CATTLE,2680,66.009,0.840858554,4.9,12.15,3.626,1,0.611,2
B2 SH,CROSS H CATTLE,2680.5,64.883,0.846460825,5.8,12.1,3.605,1,0.593,2
B2 SH,CROSS H CATTLE,2681,63.606,0.845160078,4.5,11.45,3.543,1,0.574,2
B2 SH,CROSS H CATTLE,2681.5,61.526,0.834102656,6.9,8.35,3.551,1,0.556,2
B2 SH,CROSS H CATTLE,2682,61.163,0.819083076,6.2,7,3.511,1,0.537,1
B2 SH,CROSS H CATTLE,2682.5,57.268,0.802294711,5.5,6.25,3.498,1,0.519,1
B2 SH,CROSS H CATTLE,2683,61.245,0.782185866,4.2,6.7,3.473,1,0.5,1
B2 SH,CROSS H CATTLE,2683.5,60.758,0.757775491,4.2,7,3.479,1,0.481,1
B2 SH,CROSS H CATTLE,2684,58.844,0.722880611,5,7.1,3.528,1,0.463,1
B2 SH,CROSS H CATTLE,2684.5,62.816,0.686546899,6.2,7.1,3.561,1,0.444,1
B2 SH,CROSS H CATTLE,2685,68.881,0.651471852,7.2,7.6,3.626,1,0.426,1
B2 SH,CROSS H CATTLE,2685.5,75.51,0.625826713,9,8.7,3.652,1,0.407,1
B2 SH,CROSS H CATTLE,2686,83.396,0.607025878,9.8,10.9,3.594,1,0.389,2
B2 SH,CROSS H CATTLE,2686.5,80.594,0.592953572,2.5,17.95,3.367,1,0.37,2
B2 SH,CROSS H CATTLE,2687,81.894,0.583198774,2.1,20.25,3.34,1,0.352,2
B2 SH,CROSS H CATTLE,2687.5,78.444,0.57818061,0.3,20.85,3.315,1,0.333,2
B2 SH,CROSS H CATTLE,2688,64.898,0.577146985,0.2,19.9,3.404,1,0.315,2
B2 SH,CROSS H CATTLE,2688.5,59.734,0.578868329,6.5,16.15,3.524,1,0.296,5
B2 SH,CROSS H CATTLE,2689,52.386,0.581494542,9.9,13.85,3.578,1,0.278,5
B2 SH,CROSS H CATTLE,2689.5,50.751,0.585573519,11.4,11.7,3.553,1,0.259,5
B2 SH,CROSS H CATTLE,2690,50.034,0.593175263,10.8,10.5,3.491,1,0.241,5
B2 SH,CROSS H CATTLE,2690.5,56.46,0.60498163,11.2,9.6,3.425,1,0.222,1
B2 SH,CROSS H CATTLE,2691,63.25,0.620448385,10.2,10.5,3.326,1,0.204,1
B2 SH,CROSS H CATTLE,2691.5,69.671,0.63748973,11.4,11,3.358,1,0.185,1
B2 SH,CROSS H CATTLE,2692,76.313,0.653887558,7.9,13.35,3.218,1,0.167,2
B2 SH,CROSS H CATTLE,2692.5,79.579,0.670338641,3.7,16.55,3.144,1,0.148,1
B2 SH,CROSS H CATTLE,2693,81.01,0.688686724,4,17,3.17,1,0.13,1
B2 SH,CROSS H CATTLE,2693.5,80.243,0.708250889,3.1,15.85,3.208,1,0.111,1
B2 SH,CROSS H CATTLE,2694,79.301,0.726564216,5.1,13.05,3.25,1,0.093,1
B2 SH,CROSS H CATTLE,2694.5,82.884,0.74225367,5.9,11.65,3.288,1,0.074,1
B2 SH,CROSS H CATTLE,2695,90.179,0.74733411,7,10.9,3.414,1,0.056,4
B2 SH,CROSS H CATTLE,2695.5,94.523,0.737987326,7.3,11.15,3.399,1,0.037,4
B3 SH,CROSS H CATTLE,2696,101.324,0.715585552,6,12.4,3.374,1,0.019,3
B3 SH,CROSS H CATTLE,2696.5,103.582,0.682866796,6.6,12.4,3.4,2,1,3
B3 SH,CROSS H CATTLE,2696.5,103.582,0.682866796,6.6,12.4,3.4,1,1,3
B3 SH,CROSS H CATTLE,2697,104.803,0.653405491,8.5,11.55,3.496,1,0.98,3
B3 SH,CROSS H CATTLE,2697.5,104.224,0.631849462,7.2,13.1,3.429,1,0.96,2
B3 SH,CROSS H CATTLE,2698,101.678,0.617943435,-2.9,20.35,3.13,1,0.94,2
B3 SH,CROSS H CATTLE,2698.5,97.407,0.609167374,-6.8,24.7,3.058,1,0.92,2
B3 SH,CROSS H CATTLE,2699,92.733,0.60162548,-7.4,26.3,3.031,1,0.9,2
B3 SH,CROSS H CATTLE,2699.5,83.768,0.595826777,-7.3,24.75,3.03,1,0.88,2
B3 SH,CROSS H CATTLE,2700,77.536,0.594723946,-3.6,20,3.097,1,0.86,1
B3 SH,CROSS H CATTLE,2700.5,69.255,0.600864036,3.5,13.55,3.285,1,0.84,1
B3 SH,CROSS H CATTLE,2701,67.651,0.613947477,5.3,9.75,3.305,1,0.82,1
B3 SH,CROSS H CATTLE,2701.5,61.798,0.630529571,3.3,8.75,3.25,1,0.8,1
B3 SH,CROSS H CATTLE,2702,65.298,0.644832329,3.6,7.4,3.243,1,0.78,1
B3 SH,CROSS H CATTLE,2702.5,70.602,0.652149605,1.8,8.2,3.186,1,0.76,1
B3 SH,CROSS H CATTLE,2703,74.65,0.651181062,0.9,8.75,3.183,1,0.74,1
B3 SH,CROSS H CATTLE,2703.5,82.586,0.643748685,1.9,8.75,3.223,1,0.72,1
B3 SH,CROSS H CATTLE,2704,85.453,0.631849462,4.4,9,3.328,1,0.7,1
B3 SH,CROSS H CATTLE,2704.5,87.75,0.617210095,3.4,11.9,3.273,1,0.68,2
B3 SH,CROSS H CATTLE,2705,80.848,0.600864036,2.7,14.35,3.226,1,0.66,2
B3 SH,CROSS H CATTLE,2705.5,74.017,0.582063363,2.9,14.45,3.227,1,0.64,1
B3 SH,CROSS H CATTLE,2706,66.265,0.564429327,2.1,13.05,3.214,1,0.62,1
B3 SH,CROSS H CATTLE,2706.5,61.466,0.549003262,1.8,11.6,3.159,1,0.6,1
B3 SH,CROSS H CATTLE,2707,59.274,0.536937023,0.8,11.8,3.151,1,0.58,1
B3 SH,CROSS H CATTLE,2707.5,64.14,0.526855987,1.8,11.6,3.166,1,0.56,1
B3 SH,CROSS H CATTLE,2708,68.186,0.519040039,2,11.8,3.162,1,0.54,1
B3 SH,CROSS H CATTLE,2708.5,67.541,0.513883186,3,11.4,3.131,1,0.52,1
B3 SH,CROSS H CATTLE,2709,75.398,0.512684396,3.1,11.35,3.138,1,0.5,2
B3 SH,CROSS H CATTLE,2709.5,78.406,0.514149134,4.1,11.15,3.157,1,0.48,2
B3 SH,CROSS H CATTLE,2710,77.553,0.515211304,5.6,10.8,3.179,1,0.46,2
B3 SH,CROSS H CATTLE,2710.5,80.089,0.513883186,6.1,11.45,3.146,1,0.44,2
B3 SH,CROSS H CATTLE,2711,79.586,0.508664363,6.1,12.85,3.113,1,0.42,2
B3 SH,CROSS H CATTLE,2711.5,77.446,0.498586209,7,13.6,3.118,1,0.4,2
B3 SH,CROSS H CATTLE,2712,73.11,0.48301642,6.1,13.55,3.057,1,0.38,1
B3 SH,CROSS H CATTLE,2712.5,70.966,0.461648568,5.5,12.65,3.025,1,0.36,1
B3 SH,CROSS H CATTLE,2713,72.519,0.436480695,4.4,12.4,3.007,1,0.34,1
B3 SH,CROSS H CATTLE,2713.5,74.218,0.407730728,4.2,12.2,3.028,1,0.32,1
B3 SH,CROSS H CATTLE,2714,74.141,0.380753771,4.3,12.65,3.047,1,0.3,1
B3 SH,CROSS H CATTLE,2714.5,73.672,0.356599436,4.2,13.2,3.054,1,0.28,1
B3 SH,CROSS H CATTLE,2715,71.336,0.338057875,4.4,13.7,3.089,1,0.26,1
B3 SH,CROSS H CATTLE,2715.5,74.053,0.326540669,4.2,14,3.112,1,0.24,1
B3 SH,CROSS H CATTLE,2716,77.997,0.323045735,3.9,14.35,3.086,1,0.22,1
B3 SH,CROSS H CATTLE,2716.5,78.993,0.326949994,4.3,14.35,3.084,1,0.2,1
B3 SH,CROSS H CATTLE,2717,82.324,0.33725954,4.3,14.65,3.049,1,0.18,1
B3 SH,CROSS H CATTLE,2717.5,86.724,0.353531559,4.4,14.5,3.011,1,0.16,1
B3 SH,CROSS H CATTLE,2718,91.378,0.372727941,3.9,15.65,2.956,1,0.14,2
B3 SH,CROSS H CATTLE,2718.5,93.209,0.395675785,-7.1,22.85,2.692,1,0.12,2
B3 SH,CROSS H CATTLE,2719,99.065,0.419790586,-8.9,27.15,2.627,1,0.1,2
B3 SH,CROSS H CATTLE,2719.5,100.457,0.444513206,-6.4,29,2.722,1,0.08,3
B3 SH,CROSS H CATTLE,2720,93.08,0.46612587,-6.3,29.65,2.857,1,0.06,3
B4 SH,CROSS H CATTLE,2720.5,84.469,0.481299273,-2.8,26.3,3.057,1,0.04,2
B4 SH,CROSS H CATTLE,2721,78.955,0.484726804,5.8,21,3.365,1,0.02,2
B4 SH,CROSS H CATTLE,2721.5,74.66,0.474653253,9,17.7,3.515,1,1,2
B4 SH,CROSS H CATTLE,2721.5,74.66,0.474653253,9,17.7,3.515,2,1,2
B4 SH,CROSS H CATTLE,2722,72.493,0.45331834,11.2,14.1,3.513,1,0.982,2
B4 SH,CROSS H CATTLE,2722.5,71.798,0.421768401,9.8,13.1,3.388,1,0.964,2
B4 SH,CROSS H CATTLE,2723,68.403,0.386677284,7.5,12.85,3.256,1,0.946,2
B4 SH,CROSS H CATTLE,2723.5,65.671,0.350441857,7,12.5,3.145,1,0.929,2
B4 SH,CROSS H CATTLE,2724,61.233,0.317645543,7,12.4,3.013,1,0.911,1
B4 SH,CROSS H CATTLE,2724.5,56.061,0.286680969,4.9,14.35,2.841,1,0.893,1
B4 SH,CROSS H CATTLE,2725,55.568,0.260071388,4.7,16.15,2.776,1,0.875,1
B4 SH,CROSS H CATTLE,2725.5,51.105,0.236789099,4.3,17.75,2.718,1,0.857,1
B4 SH,CROSS H CATTLE,2726,48.131,0.219584526,2.9,17.65,2.705,1,0.839,1
B4 SH,CROSS H CATTLE,2726.5,52.326,0.206556044,1.1,16.95,2.708,1,0.821,1
B4 SH,CROSS H CATTLE,2727,53.823,0.197556213,0.6,16.2,2.762,1,0.804,1
B4 SH,CROSS H CATTLE,2727.5,56.018,0.191171456,1.1,15.75,2.831,1,0.786,1
B4 SH,CROSS H CATTLE,2728,56.541,0.183554534,1,15.6,2.885,1,0.768,1
B4 SH,CROSS H CATTLE,2728.5,54.188,0.173186268,1.1,15.75,2.953,1,0.75,1
B4 SH,CROSS H CATTLE,2729,54.345,0.160168293,1.4,16.2,2.975,1,0.732,1
B4 SH,CROSS H CATTLE,2729.5,54.682,0.145507171,2.1,16.85,2.965,1,0.714,1
B4 SH,CROSS H CATTLE,2730,58.663,0.13225969,2.6,17.6,2.954,1,0.696,1
B4 SH,CROSS H CATTLE,2730.5,64.45,0.12515583,3.7,18.15,2.967,1,0.679,1
B4 SH,CROSS H CATTLE,2731,63.074,0.12515583,4.5,18.25,2.916,1,0.661,1
B4 SH,CROSS H CATTLE,2731.5,62.461,0.136403448,4.4,18.2,2.883,1,0.643,1
B4 SH,CROSS H CATTLE,2732,61.969,0.157456768,4.2,17.8,2.863,1,0.625,1
B4 SH,CROSS H CATTLE,2732.5,62.436,0.18582536,3.7,17.25,2.887,1,0.607,1
B4 SH,CROSS H CATTLE,2733,74.047,0.218797998,3.9,16.55,2.893,1,0.589,1
B4 SH,CROSS H CATTLE,2733.5,84.98,0.2509077,4.7,15.75,2.885,1,0.571,1
